tariff_code,description,import_duty,import_excise,import_vagst,export_duty,unit,sitc_code,hierarchy_level,level_name,has_tax_info,page_number,extraction_method
0302.55,00 --Alaska Pollack (Theragra     kg 03416,20%,Free,15%,Free,,,2,00 --Alaska Pollack (Theragra     kg 03416,True,13,text
0302.56,00 --Blue whitings (Micromesistius     kg 03416,20%,Free,15%,Free,,,2,00 --Blue whitings (Micromesistius     kg 03416,True,13,text
0302.59,10 --- Reef fish     kg 03416,20%,Free,15%,Free,,,2,10 --- Reef fish     kg 03416,True,13,text
0302.59,90 --- Other     kg 03416,20%,Free,15%,Free,,,2,90 --- Other     kg 03416,True,13,text
0302.71,00 -- Tilapias (Oreochromis spp.)     kg 03419,20%,Free,15%,Free,,,2,00 -- Tilapias (Oreochromis spp.)     kg 03419,True,14,text
0302.72,"00 -- Catfish (Pangasius spp., Silurus     kg 03419",20%,Free,15%,Free,,,2,"00 -- Catfish (Pangasius spp., Silurus     kg 03419",True,14,text
0302.73,"00 -- Carp (Cyprinus spp., Carassius     kg 03419",20%,Free,15%,Free,,,2,"00 -- Carp (Cyprinus spp., Carassius     kg 03419",True,14,text
0302.74,00 -- Eels (Anguilla spp.)     kg 03419,20%,Free,15%,Free,,,2,00 -- Eels (Anguilla spp.)     kg 03419,True,14,text
0302.79,00 -- Other     kg 03419,20%,Free,15%,Free,,,2,00 -- Other     kg 03419,True,14,text
0302.81,00 -- Dogfish and other sharks     kg 03419,20%,Free,15%,Free,,,2,00 -- Dogfish and other sharks     kg 03419,True,14,text
0302.82,00 -- Rays and skates (Rajidae)     kg 03419,20%,Free,15%,Free,,,2,00 -- Rays and skates (Rajidae)     kg 03419,True,14,text
0302.83,00 -- Toothfish (Dissostichus spp.)     kg 03419,20%,Free,15%,Free,,,2,00 -- Toothfish (Dissostichus spp.)     kg 03419,True,14,text
0302.84,00 -- Seabass (Dicentrarchus spp.)     kg 03419,20%,Free,15%,Free,,,2,00 -- Seabass (Dicentrarchus spp.)     kg 03419,True,14,text
0302.85,00 -- Seabream (Sparidae)     kg 03419,20%,Free,15%,Free,,,2,00 -- Seabream (Sparidae)     kg 03419,True,14,text
0302.89,10 ---Barramundi,,,,,,,2,10 ---Barramundi,False,14,text
0302.89,20 ---Barracuda,,,,,,,2,20 ---Barracuda,False,14,text
0302.89,30 ---Barracouta,,,,,,,2,30 ---Barracouta,False,14,text
0302.89,90 ---Other,,,,,,,2,90 ---Other,False,14,text
0302.91,"00 --Livers, roes and milt     kg 03419",20%,Free,15%,Free,,,2,"00 --Livers, roes and milt     kg 03419",True,15,text
0302.92,00 --Shark fins     kg 03419,20%,Free,15%,Free,,,2,00 --Shark fins     kg 03419,True,15,text
0302.99,00 --Other     kg 03419,20%,Free,15%,Free,,,2,00 --Other     kg 03419,True,15,text
03.03,"03.03 Fish, frozen, excluding fish",,,,,,,2,"03.03 Fish, frozen, excluding fish",False,15,text
03.04,03.04.,,,,,,,2,03.04.,False,15,text
0303.99,:,,,,,,,2,:,False,15,text
0303.11,00 - Sockeye salmon(red salmon)     kg 03421,20%,Free,15%,Free,,,2,00 - Sockeye salmon(red salmon)     kg 03421,True,15,text
0303.12,00 -- Other Pacific salmon     kg 03421,20%,Free,15%,Free,,,2,00 -- Other Pacific salmon     kg 03421,True,15,text
0303.13,00 -- Atlantic salmon (Salmo salar)     kg 03421,20%,Free,15%,Free,,,2,00 -- Atlantic salmon (Salmo salar)     kg 03421,True,15,text
0303.14,"00 -- Trout (Salmo trutta,     kg 03421",20%,Free,15%,Free,,,2,"00 -- Trout (Salmo trutta,     kg 03421",True,15,text
0303.19,00 - - Other     kg 03421,20%,Free,15%,Free,,,2,00 - - Other     kg 03421,True,15,text
0303.23,00 -- Tilapias (Oreochromis spp.)     kg 03421,20%,Free,15%,Free,,,2,00 -- Tilapias (Oreochromis spp.)     kg 03421,True,15,text
0303.24,"00 -- Catfish (Pangasius spp., Silurus     kg 03421",20%,Free,15%,Free,,,2,"00 -- Catfish (Pangasius spp., Silurus     kg 03421",True,15,text
0303.25,"00 -- Carp (Cyprinus spp., Carassius     kg 03421",20%,Free,15%,Free,,,2,"00 -- Carp (Cyprinus spp., Carassius     kg 03421",True,16,text
0303.26,00 -- Eels (Anguilla spp.)     kg 03421,20%,Free,15%,Free,,,2,00 -- Eels (Anguilla spp.)     kg 03421,True,16,text
0303.29,00 - - Other     kg 03421,20%,Free,15%,Free,,,2,00 - - Other     kg 03421,True,16,text
0303.31,00 - - Halibut (Reinhardtius     kg 03422,20%,Free,15%,Free,,,2,00 - - Halibut (Reinhardtius     kg 03422,True,16,text
0303.32,00 - - Plaice (Pleuronectes platessa)     kg 03422,20%,Free,15%,Free,,,2,00 - - Plaice (Pleuronectes platessa)     kg 03422,True,16,text
0303.33,00 - - Sole (Solea spp.)     kg 03422,20%,Free,15%,Free,,,2,00 - - Sole (Solea spp.)     kg 03422,True,16,text
0303.34,00 -- Turbots (Psetta maxima)     kg 03422,20%,Free,15%,Free,,,2,00 -- Turbots (Psetta maxima)     kg 03422,True,16,text
0303.39,00 - Other (Pago Pago)     kg 03422,20%,Free,15%,Free,,,2,00 - Other (Pago Pago)     kg 03422,True,16,text
0303.41,00 - - Albacore or longfinned tunas     kg 03423,20%,Free,15%,Free,,,2,00 - - Albacore or longfinned tunas     kg 03423,True,16,text
0303.42,00 - - Yellowfin tunas (Thunnus     kg 03423,20%,Free,15%,Free,,,2,00 - - Yellowfin tunas (Thunnus     kg 03423,True,16,text
0303.43,00 - - Skipjack or stripe-bellied bonito.     kg 03423,20%,Free,15%,Free,,,2,00 - - Skipjack or stripe-bellied bonito.     kg 03423,True,16,text
0303.44,00 - - Bigeye tunas (Thunnus obesus)     kg 03423,20%,Free,15%,Free,,,2,00 - - Bigeye tunas (Thunnus obesus)     kg 03423,True,16,text
0303.45,00 - -Atlantic and Pacific bluefin     kg 03423,20%,Free,15%,Free,,,2,00 - -Atlantic and Pacific bluefin     kg 03423,True,16,text
0303.46,00 - - Southern Bluefin tunas     kg 03423,20%,Free,15%,Free,,,2,00 - - Southern Bluefin tunas     kg 03423,True,16,text
0303.49,00 -- Other     kg 03423,20%,Free,15%,Free,,,2,00 -- Other     kg 03423,True,16,text
0303.91,to 0303.99:,,,,,,,2,to 0303.99:,False,17,text
0303.51,"00 - - Herrings (Clupea harengus,     kg 03424",20%,Free,15%,Free,,,2,"00 - - Herrings (Clupea harengus,     kg 03424",True,17,text
0303.53,"00 -- Sardines (Sardina pilchadus,     kg 03424",20%,Free,15%,Free,,,2,"00 -- Sardines (Sardina pilchadus,     kg 03424",True,17,text
0303.54,"00 --Mackerel (Scomber scombrus,     kg 03424",20%,Free,15%,Free,,,2,"00 --Mackerel (Scomber scombrus,     kg 03424",True,17,text
0303.55,00 -- Jack and horse mackerel     kg 03424,20%,Free,15%,Free,,,2,00 -- Jack and horse mackerel     kg 03424,True,17,text
0303.56,00 -- Cobia (Rachycentron canadum)     kg 03424,20%,Free,15%,Free,,,2,00 -- Cobia (Rachycentron canadum)     kg 03424,True,17,text
0303.57,00 -- Swordfish (Xiphias gladius)     kg 03424,20%,Free,15%,Free,,,2,00 -- Swordfish (Xiphias gladius)     kg 03424,True,17,text
0303.59,00 --Other     kg 03424,20%,Free,15%,Free,,,2,00 --Other     kg 03424,True,17,text
0303.63,"00 -- Cod (Gadus morhua, Gadus     kg 03425",20%,Free,15%,Free,,,2,"00 -- Cod (Gadus morhua, Gadus     kg 03425",True,17,text
0303.64,00 -- Haddock (Melanogrammus     kg 03425,20%,Free,15%,Free,,,2,00 -- Haddock (Melanogrammus     kg 03425,True,17,text
0303.65,00 -- Coalfish (Pollachius virens)     kg 03425,20%,Free,15%,Free,,,2,00 -- Coalfish (Pollachius virens)     kg 03425,True,17,text
0303.66,"00 -- Hake (Merluccius spp.,     kg 03425",20%,Free,15%,Free,,,2,"00 -- Hake (Merluccius spp.,     kg 03425",True,18,text
0303.67,00 -- Alaska Pollack (Theragra     kg 03425,20%,Free,15%,Free,,,2,00 -- Alaska Pollack (Theragra     kg 03425,True,18,text
0303.68,00 -- Blue whitings (Micromesistius     kg 03425,20%,Free,15%,Free,,,2,00 -- Blue whitings (Micromesistius     kg 03425,True,18,text
0303.69,00 -- Other     kg 03425,20%,Free,15%,Free,,,2,00 -- Other     kg 03425,True,18,text
0303.91,to 0303.99 :,,,,,,,2,to 0303.99 :,False,18,text
0303.81,00 -- Dogfish and other sharks     kg 03429,20%,Free,15%,Free,,,2,00 -- Dogfish and other sharks     kg 03429,True,18,text
0303.82,00 -- Rays and skates (Rajidae)     kg 03429,20%,Free,15%,Free,,,2,00 -- Rays and skates (Rajidae)     kg 03429,True,18,text
0303.83,00 -- Toothfish (Dissostichus spp.)     kg 03429,20%,Free,15%,Free,,,2,00 -- Toothfish (Dissostichus spp.)     kg 03429,True,18,text
0303.84,00 -- Seabass (Dicentrarchus spp.)     kg 03429,20%,Free,15%,Free,,,2,00 -- Seabass (Dicentrarchus spp.)     kg 03429,True,18,text
0303.89,10 ---Barramundi     kg 03428,20%,Free,15%,Free,,,2,10 ---Barramundi     kg 03428,True,18,text
0303.89,20 ---Barracuda     kg 03428,20%,Free,15%,Free,,,2,20 ---Barracuda     kg 03428,True,18,text
0303.89,30 ---Barracouta     kg 03428,20%,Free,15%,Free,,,2,30 ---Barracouta     kg 03428,True,18,text
0303.89,90 ---Other     kg 03428,20%,Free,15%,Free,,,2,90 ---Other     kg 03428,True,18,text
0303.91,"00 --Livers, roes and milt     kg 03429",20%,Free,15%,Free,,,2,"00 --Livers, roes and milt     kg 03429",True,18,text
0303.92,00 --Shark fins     kg 03429,20%,Free,15%,Free,,,2,00 --Shark fins     kg 03429,True,18,text
0303.99,00 --Other     kg 03428,20%,Free,15%,Free,,,2,00 --Other     kg 03428,True,18,text
03.04,03.04 Fish fillets and other fish meat,,,,,,,2,03.04 Fish fillets and other fish meat,False,18,text
0304.31,00 -- Tilapias (Oreochromis spp.)     kg 03451,20%,Free,15%,Free,,,2,00 -- Tilapias (Oreochromis spp.)     kg 03451,True,19,text
0304.32,"00 -- Catfish (Pangasius spp., Silurus     kg 03451",20%,Free,15%,Free,,,2,"00 -- Catfish (Pangasius spp., Silurus     kg 03451",True,19,text
0304.33,00 -- Nile Perch (Lates niloticus)     kg 03451,20%,Free,15%,Free,,,2,00 -- Nile Perch (Lates niloticus)     kg 03451,True,19,text
0304.39,00 -- Other     kg 03451,20%,Free,15%,Free,,,2,00 -- Other     kg 03451,True,19,text
0304.41,00 -- Pacific salmon (Oncorhynchus     kg 03451,20%,Free,15%,Free,,,2,00 -- Pacific salmon (Oncorhynchus     kg 03451,True,19,text
0304.42,"00 -- Trout (Salmo trutta,     kg 03451",20%,Free,15%,Free,,,2,"00 -- Trout (Salmo trutta,     kg 03451",True,19,text
0304.43,00 ---Flat fish (Pleuronectidae     kg 03451,20%,Free,15%,Free,,,2,00 ---Flat fish (Pleuronectidae     kg 03451,True,19,text
0304.44,00 -- Fish of the families     kg 03451,20%,Free,15%,Free,,,2,00 -- Fish of the families     kg 03451,True,19,text
0304.45,00 -- Swordfish (Xiphias gladius)     kg 03451,20%,Free,15%,Free,,,2,00 -- Swordfish (Xiphias gladius)     kg 03451,True,19,text
0304.46,00 --Toothfish (Dissostichus spp.)     kg 03451,20%,Free,15%,Free,,,2,00 --Toothfish (Dissostichus spp.)     kg 03451,True,19,text
0304.47,00 --Dogfish and other sharks     kg 03451,20%,Free,15%,Free,,,2,00 --Dogfish and other sharks     kg 03451,True,19,text
0304.48,00 --Rays and skates (Rajidae)     kg 03451,20%,Free,15%,Free,,,2,00 --Rays and skates (Rajidae)     kg 03451,True,19,text
0304.49,00 -- Other     kg 03451,20%,Free,15%,Free,,,2,00 -- Other     kg 03451,True,20,text
0304.51,"00 -- Tilapias (Oreochromis spp.),     kg 03451",20%,Free,15%,Free,,,2,"00 -- Tilapias (Oreochromis spp.),     kg 03451",True,20,text
0304.52,00 --Salmonidae     kg 03451,20%,Free,15%,Free,,,2,00 --Salmonidae     kg 03451,True,20,text
0304.53,00 --Fish of the families     kg 03451,20%,Free,15%,Free,,,2,00 --Fish of the families     kg 03451,True,20,text
0304.54,00 --Swordfish (Xiphias gladius)     kg 03451,20%,Free,15%,Free,,,2,00 --Swordfish (Xiphias gladius)     kg 03451,True,20,text
0304.55,00 --Toothfish (Dissostichus spp.)     kg 03451,20%,Free,15%,Free,,,2,00 --Toothfish (Dissostichus spp.)     kg 03451,True,20,text
0304.56,00 --Dogfish and other sharks     kg 03451,20%,Free,15%,Free,,,2,00 --Dogfish and other sharks     kg 03451,True,20,text
0304.57,00 --Rays and skates (Rajidae)     kg 03451,20%,Free,15%,Free,,,2,00 --Rays and skates (Rajidae)     kg 03451,True,20,text
0304.59,00 --Other     kg 03451,20%,Free,15%,Free,,,2,00 --Other     kg 03451,True,20,text
0304.61,00 -- Tilapias (Oreochromis spp.)     kg 03451,20%,Free,15%,Free,,,2,00 -- Tilapias (Oreochromis spp.)     kg 03451,True,20,text
0304.62,"00 -- Catfish (Pangasius spp., Silurus     kg 03451",20%,Free,15%,Free,,,2,"00 -- Catfish (Pangasius spp., Silurus     kg 03451",True,20,text
0304.63,00 --Nile Perch (Lates niloticus)     kg 03451,20%,Free,15%,Free,,,2,00 --Nile Perch (Lates niloticus)     kg 03451,True,20,text
0304.69,00 --Other     kg 03451,20%,Free,15%,Free,,,2,00 --Other     kg 03451,True,21,text
0304.71,"00 --Cod (Gadus morhua, Gadus ogac,     kg 03451",20%,Free,15%,Free,,,2,"00 --Cod (Gadus morhua, Gadus ogac,     kg 03451",True,21,text
0304.72,00 --Haddock (Melanogrammus     kg 03451,20%,Free,15%,Free,,,2,00 --Haddock (Melanogrammus     kg 03451,True,21,text
0304.73,00 --Coalfish (Pollachius virens)     kg 03451,20%,Free,15%,Free,,,2,00 --Coalfish (Pollachius virens)     kg 03451,True,21,text
0304.74,"00 --Hake (Merluccius spp., Urophycis     kg 03451",20%,Free,15%,Free,,,2,"00 --Hake (Merluccius spp., Urophycis     kg 03451",True,21,text
0304.75,00 --Alaska Pollack (Theragra     kg 03451,20%,Free,15%,Free,,,2,00 --Alaska Pollack (Theragra     kg 03451,True,21,text
0304.79,00 --Other     kg 03451,20%,Free,15%,Free,,,2,00 --Other     kg 03451,True,21,text
0304.81,00 --Pacific salmon (Oncorhynchus     kg 03451,20%,Free,15%,Free,,,2,00 --Pacific salmon (Oncorhynchus     kg 03451,True,21,text
0304.82,"00 --Trout (Salmo trutta,     kg 03441",20%,Free,15%,Free,,,2,"00 --Trout (Salmo trutta,     kg 03441",True,21,text
0304.83,"00 --Flat fish (Pleuronectidae,     kg 03441",20%,Free,15%,Free,,,2,"00 --Flat fish (Pleuronectidae,     kg 03441",True,21,text
0304.84,00 --Swordfish (Xiphias gladius)     kg 03441,20%,Free,15%,Free,,,2,00 --Swordfish (Xiphias gladius)     kg 03441,True,21,text
0304.85,00 --Toothfish (Dissostichus spp.)     kg 03441,20%,Free,15%,Free,,,2,00 --Toothfish (Dissostichus spp.)     kg 03441,True,21,text
0304.86,"00 --Herrings (clupea harengus,     kg 03441",20%,Free,15%,Free,,,2,"00 --Herrings (clupea harengus,     kg 03441",True,21,text
0304.87,"00 --Tunas (of the genus Thunnus),     kg 03441",20%,Free,15%,Free,,,2,"00 --Tunas (of the genus Thunnus),     kg 03441",True,21,text
0304.88,"00 --Dogfish, other sharks, rays and     kg 03441",20%,Free,15%,Free,,,2,"00 --Dogfish, other sharks, rays and     kg 03441",True,22,text
0304.89,00 -- Other     kg 03441,20%,Free,15%,Free,,,2,00 -- Other     kg 03441,True,22,text
0304.91,00 - - Swordfish (Xiphias gladius)     kg 03455,20%,Free,15%,Free,,,2,00 - - Swordfish (Xiphias gladius)     kg 03455,True,22,text
0304.92,00 - - Toothfish (Dissosptichus spp.)     kg 03455,20%,Free,15%,Free,,,2,00 - - Toothfish (Dissosptichus spp.)     kg 03455,True,22,text
0304.93,"00 --Tilapias (Oeochromis spp.),     kg 03455",20%,Free,15%,Free,,,2,"00 --Tilapias (Oeochromis spp.),     kg 03455",True,22,text
0304.94,00 --Alaska Pollack (Theragra     kg 03455,20%,Free,15%,Free,,,2,00 --Alaska Pollack (Theragra     kg 03455,True,22,text
0304.95,00 --Fish of the families     kg 03455,20%,Free,15%,Free,,,2,00 --Fish of the families     kg 03455,True,22,text
0304.96,00 --Dogfish and other sharks     kg 03455,20%,Free,15%,Free,,,2,00 --Dogfish and other sharks     kg 03455,True,22,text
0304.97,00 --Rays and skates (Rajidae)     kg 03455,20%,Free,15%,Free,,,2,00 --Rays and skates (Rajidae)     kg 03455,True,22,text
0304.99,10 ---Barramundi     kg 03455,20%,Free,15%,Free,,,2,10 ---Barramundi     kg 03455,True,22,text
0304.99,20 ---Barracuda     kg 03455,20%,Free,15%,Free,,,2,20 ---Barracuda     kg 03455,True,22,text
0304.99,30 ---Barracouta     kg 03455,20%,Free,15%,Free,,,2,30 ---Barracouta     kg 03455,True,22,text
0304.99,90 ---Other     kg 03455,20%,Free,15%,Free,,,2,90 ---Other     kg 03455,True,22,text
03.05,"03.05 Fish, dried, salted or in brine;",,,,,,,2,"03.05 Fish, dried, salted or in brine;",False,22,text
0305.10,"00 - Flours, meals and pellets of fish,     kg 03550",20%,Free,15%,Free,,,2,"00 - Flours, meals and pellets of fish,     kg 03550",True,22,text
0305.20,"00 - Livers, roes and milt of fish,     kg 03540",20%,Free,15%,Free,,,2,"00 - Livers, roes and milt of fish,     kg 03540",True,23,text
0305.31,"00 --Tilapias (Oreochromis spp.),     kg 03512",20%,Free,15%,Free,,,2,"00 --Tilapias (Oreochromis spp.),     kg 03512",True,23,text
0305.32,00 --Fish of the families     kg 03512,20%,Free,15%,Free,,,2,00 --Fish of the families     kg 03512,True,23,text
0305.39,00 -- Other     kg 03512,20%,Free,15%,Free,,,2,00 -- Other     kg 03512,True,23,text
0305.41,00 - - Pacific salmon (Oncorhynchus     kg 03530,20%,Free,15%,Free,,,2,00 - - Pacific salmon (Oncorhynchus     kg 03530,True,23,text
0305.42,00 - - Herrings (Clupea harengus     kg 03530,20%,Free,15%,Free,,,2,00 - - Herrings (Clupea harengus     kg 03530,True,23,text
0305.43,"00 --Trout (Salmo trutta,Oncorhynchus     kg 03530",20%,Free,15%,Free,,,2,"00 --Trout (Salmo trutta,Oncorhynchus     kg 03530",True,23,text
0305.44,"00 --Tilapias (Oreochromis spp.),     kg 03530",20%,Free,15%,Free,,,2,"00 --Tilapias (Oreochromis spp.),     kg 03530",True,24,text
0305.49,10 ---Sardines     kg 03530,20%,Free,15%,Free,,,2,10 ---Sardines     kg 03530,True,24,text
0305.49,20 ---Tunas     kg 03530,20%,Free,15%,Free,,,2,20 ---Tunas     kg 03530,True,24,text
0305.49,30 ---Mackerals     kg 03530,20%,Free,15%,Free,,,2,30 ---Mackerals     kg 03530,True,24,text
0305.49,90 ---Other     kg 03530,20%,Free,15%,Free,,,2,90 ---Other     kg 03530,True,24,text
0305.51,"00 - - Cod (Gadus morhua, Gadu     kg 03511",20%,Free,15%,Free,,,2,"00 - - Cod (Gadus morhua, Gadu     kg 03511",True,24,text
0305.52,"00 --Tilapias (Oreochromis spp.),     kg 03513",20%,Free,15%,Free,,,2,"00 --Tilapias (Oreochromis spp.),     kg 03513",True,24,text
0305.53,00 -- Fish of the families     kg 03513,20%,Free,15%,Free,,,2,00 -- Fish of the families     kg 03513,True,24,text
0305.54,"00 -- Herrings (Clupea harengus,     kg 03513",20%,Free,15%,Free,,,2,"00 -- Herrings (Clupea harengus,     kg 03513",True,25,text
0305.59,10 ---Sardines     kg 03513,20%,Free,15%,Free,,,2,10 ---Sardines     kg 03513,True,25,text
0305.59,20 ---Tunas     kg 03513,20%,Free,15%,Free,,,2,20 ---Tunas     kg 03513,True,25,text
0305.59,30 ---Mackerel  F ree   kg 03513,20%,15%,Free,,,,2,30 ---Mackerel  F ree   kg 03513,True,25,text
0305.59,40 ---Salmon     kg 03513,20%,Free,15%,Free,,,2,40 ---Salmon     kg 03513,True,25,text
0305.59,90 ---Other     kg 03513,20%,Free,15%,Free,,,2,90 ---Other     kg 03513,True,25,text
0305.61,"00 - - Herrings (Clupea harengus,     kg 03529",20%,Free,15%,Free,,,2,"00 - - Herrings (Clupea harengus,     kg 03529",True,25,text
0305.62,"00 - - Cod (Gadus morhua, Gadus     kg 03521",20%,Free,15%,Free,,,2,"00 - - Cod (Gadus morhua, Gadus     kg 03521",True,25,text
0305.63,00 - - Anchovies (Engraulis spp.)     kg 03522,20%,Free,15%,Free,,,2,00 - - Anchovies (Engraulis spp.)     kg 03522,True,25,text
0305.64,"00 --Tilapias (oreochromis spp.),     kg 03522",20%,Free,15%,Free,,,2,"00 --Tilapias (oreochromis spp.),     kg 03522",True,25,text
0305.69,00 --Other     kg 030619,20%,Free,15%,Free,,,2,00 --Other     kg 030619,True,26,text
0305.71,00 --Shark fins     kg 030619,20%,Free,15%,Free,,,2,00 --Shark fins     kg 030619,True,26,text
0305.72,"00 --Fish heads, tails and maws     kg 030619",20%,Free,15%,Free,,,2,"00 --Fish heads, tails and maws     kg 030619",True,26,text
0305.79,00 --Other     kg 030619,20%,Free,15%,Free,,,2,00 --Other     kg 030619,True,26,text
03.06,"03.06 Crustaceans, whether in shell or",,,,,,,2,"03.06 Crustaceans, whether in shell or",False,26,text
0306.11,00 --Rock lobster and other sea     kg 030619,20%,Free,15%,Free,,,2,00 --Rock lobster and other sea     kg 030619,True,26,text
0306.12,00 --Lobsters (Homarus spp.)     kg 030619,20%,Free,15%,Free,,,2,00 --Lobsters (Homarus spp.)     kg 030619,True,26,text
0306.14,10 - - - Crabs salted or in brine     kg 030619,20%,Free,15%,Free,,,2,10 - - - Crabs salted or in brine     kg 030619,True,26,text
0306.14,90 - - - other crabs not salted or in     kg 030619,20%,Free,15%,Free,,,2,90 - - - other crabs not salted or in     kg 030619,True,26,text
0306.15,00 -- Norway lobsters (Nephrops     kg 03619,20%,Free,15%,Free,,,2,00 -- Norway lobsters (Nephrops     kg 03619,True,26,text
0306.16,"10 --- Salted, frozen or in brine     kg 03611",20%,Free,15%,Free,,,2,"10 --- Salted, frozen or in brine     kg 03611",True,26,text
0306.16,"90 --- Not salted, frozen or in brine     kg 03611",20%,Free,15%,Free,,,2,"90 --- Not salted, frozen or in brine     kg 03611",True,26,text
0306.17,"10 --- Salted, frozen or in brine     kg 03611",20%,Free,15%,Free,,,2,"10 --- Salted, frozen or in brine     kg 03611",True,26,text
0306.17,"90 --- Not salted, frozen or in brine     kg 03611",20%,Free,15%,Free,,,2,"90 --- Not salted, frozen or in brine     kg 03611",True,26,text
0306.19,"10 - - - Other, including flours, meals     kg 03610",20%,Free,15%,Free,,,2,"10 - - - Other, including flours, meals     kg 03610",True,27,text
0306.19,"90 - - - Other, including flours, meals     kg 03610",20%,Free,15%,Free,,,2,"90 - - - Other, including flours, meals     kg 03610",True,27,text
0306.31,00 --Rock lobster and other sea     kg 03610,20%,Free,15%,Free,,,2,00 --Rock lobster and other sea     kg 03610,True,27,text
0306.32,00 --Lobsters (Homarus spp.)     kg 03610,20%,Free,15%,Free,,,2,00 --Lobsters (Homarus spp.)     kg 03610,True,27,text
0306.33,00 --Crabs 2 0 % F ree   kg 03610,15%,Free,,,,,2,00 --Crabs 2 0 % F ree   kg 03610,True,27,text
0306.34,00 --Norway lobsters (Nephrops     kg 03610,20%,Free,15%,Free,,,2,00 --Norway lobsters (Nephrops     kg 03610,True,27,text
0306.35,00 --Cold-water shrimps and prawns 2 0 %    kg 03610,Free,15%,Free,,,,2,00 --Cold-water shrimps and prawns 2 0 %    kg 03610,True,27,text
0306.36,00 --Other shrimps and prawns     kg 03610,20%,Free,15%,Free,,,2,00 --Other shrimps and prawns     kg 03610,True,27,text
